SKU,Week,Promo Depth %,Traffic,Conversion %,AOV,Base Price,Unit Cost,Units Sold,,,,,
JNE3791,7,0.10,106,0.63,372.96,393.57,185.63,67,,,,,
JNE3792,7,0.27,"1,167",0.06,349.74,432.00,222.45,70,,,,,
JNE3793,7,0.29,678,0.09,314.33,353.25,172.41,61,,,,,
JNE3794,7,0.14,"1,029",0.07,394.29,352.67,163.79,72,,,,,
JNE3795,7,0.26,221,0.34,536.62,529.00,228.86,75,,,,,
JNE3797,7,0.02,71,0.97,957.81,753.60,312.07,69,,,,,
JNE3798,7,0.07,700,0.09,879.90,736.22,326.33,63,,,,,
JNE3799,7,0.02,179,0.42,768.47,660.05,353.86,75,,,,,
JNE3800,7,0.28,"1,260",0.05,572.80,757.35,304.07,63,,,,,
JNE3801,7,0.02,690,0.10,841.37,786.16,309.32,69,,,,,
JNE3802,7,0.25,"1,400",0.04,451.85,487.00,262.79,56,,,,,
JNE3803,7,0.07,983,0.06,436.93,365.25,183.70,59,,,,,
JNE3804,7,0.19,"7,600",0.01,0.00,0.00,0.00,76,,,,,
JNE3805,7,0.17,"1,280",0.05,527.79,487.00,205.90,64,,,,,
JNE3806,7,0.07,462,0.13,624.77,545.00,282.65,60,,,,,
JNE3807,7,0.30,252,0.27,545.54,724.32,372.60,68,,,,,
JNE3810,7,0.23,"1,550",0.04,504.97,587.00,285.88,62,,,,,
JNE3811,7,0.05,600,0.10,605.20,474.00,204.59,60,,,,,
JNE3813,7,0.15,48,1.72,703.68,635.00,296.95,83,,,,,
JNE3817,7,0.16,582,0.11,514.13,449.00,218.79,64,,,,,
JNE3818,7,0.06,"1,440",0.00,483.33,471.23,222.12,72,,,,,
JNE3819,7,0.20,658,0.12,530.70,475.00,233.81,79,,,,,
JNE3820,7,0.22,311,0.18,416.18,475.00,200.89,56,,,,,
JNE3821,7,0.07,119,0.54,489.19,499.00,271.34,64,,,,,
JNE3822,7,0.12,"1,000",0.06,550.79,447.36,226.85,60,,,,,
JNE3823,7,0.03,482,0.11,542.61,487.12,208.84,53,,,,,
JNE3825,7,0.05,633,0.09,541.09,443.66,176.49,57,,,,,
JNE3833,7,0.14,"3,050",0.02,636.82,666.00,308.37,61,,,,,
JNE3834,7,0.04,675,0.08,763.02,634.29,291.48,54,,,,,
JNE3835,7,0.22,"6,500",0.01,709.82,666.00,354.17,65,,,,,
JNE3836,7,0.06,"2,433",0.03,727.50,666.00,315.64,73,,,,,
JNE3837,7,0.25,"2,267",0.03,505.36,524.54,241.00,68,,,,,
JNE3838,7,0.18,558,0.12,304.21,332.50,169.17,67,,,,,
JNE3856,7,0.28,456,0.18,608.36,666.00,335.82,82,,,,,
JNE3860,7,0.17,327,0.26,595.11,614.00,298.32,85,,,,,
JNE3861,7,0.13,600,0.10,798.00,816.11,446.08,60,,,,,
JNE3862,7,0.13,"1,725",0.04,604.31,599.00,319.01,69,,,,,
JNE3863,7,0.19,"3,400",0.02,513.18,569.45,282.02,68,,,,,
JNE3864,7,0.09,"1,050",0.08,744.41,599.00,307.92,84,,,,,
JNE3865,7,0.07,300,0.24,567.27,513.00,253.59,72,,,,,
JNE3869,7,0.09,256,0.27,745.24,721.00,287.40,69,,,,,
JNE3870,7,0.30,736,0.11,609.14,721.00,323.79,81,,,,,
JNE3875,7,0.06,"2,100",0.03,654.38,599.00,232.62,63,,,,,
JNE3878,7,0.24,"1,850",0.04,392.25,393.82,171.13,74,,,,,
JNE3879,7,0.09,710,0.10,836.05,661.00,274.87,71,,,,,
JNE3880,7,0.11,"1,700",0.05,622.22,581.00,270.32,85,,,,,
JNE3881,7,0.02,988,0.08,"1,082.17",817.14,437.35,79,,,,,
JNE3886,7,0.24,720,0.10,498.92,526.00,245.34,72,,,,,
JNE3887,7,0.24,238,0.26,438.74,522.42,235.21,62,,,,,
JNE3888,7,0.20,914,0.07,719.23,696.00,364.93,64,,,,,
JNE3889,7,0.21,30,1.92,715.00,736.00,316.91,57,,,,,
JNE3891,7,0.14,128,0.64,682.38,621.00,282.47,82,,,,,
JNE3892,7,0.13,"2,300",0.03,767.50,648.00,349.20,69,,,,,
JNE3893,7,0.16,"2,650",0.02,628.13,621.00,334.77,53,,,,,
JNE3894,7,0.07,371,0.14,951.11,749.00,371.80,52,,,,,
JNE3895,7,0.20,"3,950",0.02,680.52,648.00,274.28,79,,,,,
JNE3896,7,0.11,"3,150",0.02,632.46,582.00,232.17,63,,,,,
JNE3898,7,0.11,"1,833",0.03,653.24,582.00,319.13,55,,,,,
JNE3899,7,0.20,347,0.15,541.94,582.00,293.49,52,,,,,
JNE3902,7,0.27,"1,040",0.00,609.67,599.00,234.01,52,,,,,
JNE3904,7,0.08,644,0.09,707.35,599.00,285.43,58,,,,,
JNE3905,7,0.13,214,0.28,560.50,604.73,235.59,60,,,,,
JNE3928,7,0.03,611,0.09,641.49,568.00,271.87,55,,,,,
MEN5001,7,0.26,678,0.09,614.68,655.00,312.18,61,,,,,
MEN5002,7,0.11,971,0.07,672.08,705.93,372.95,68,,,,,
MEN5003,7,0.23,914,0.07,429.88,527.50,264.68,64,,,,,
MEN5004,7,0.28,405,0.20,532.35,612.32,298.98,81,,,,,
MEN5005,7,0.08,89,0.80,670.70,625.00,275.12,71,,,,,
MEN5006,7,0.05,360,0.20,760.25,665.00,301.22,72,,,,,
MEN5008,7,0.05,518,0.11,769.16,709.00,271.05,57,,,,,
MEN5009,7,0.30,975,0.08,485.05,625.59,279.65,78,,,,,
MEN5010,7,0.20,536,0.11,638.37,618.00,314.98,59,,,,,
MEN5011,7,0.06,"2,850",0.02,737.83,638.10,339.91,57,,,,,
MEN5013,7,0.19,829,0.07,643.24,709.00,360.30,58,,,,,
MEN5014,7,0.02,971,0.07,851.83,748.13,391.03,68,,,,,
MEN5015,7,0.09,"3,400",0.02,652.07,570.00,295.42,68,,,,,
MEN5017,7,0.26,620,0.10,603.94,759.00,395.08,62,,,,,
MEN5018,7,0.20,513,0.15,742.17,842.14,334.79,77,,,,,
MEN5019,7,0.13,491,0.11,612.95,655.00,351.32,54,,,,,
MEN5021,7,0.04,"1,040",0.05,995.29,777.00,373.14,52,,,,,
MEN5022,7,0.06,573,0.11,959.24,777.00,297.59,63,,,,,
MEN5023,7,0.22,296,0.24,743.08,725.20,385.05,71,,,,,
MEN5024,7,0.08,324,0.21,795.78,665.00,320.77,68,,,,,
MEN5025,7,0.05,912,0.08,947.99,777.00,299.29,73,,,,,
MEN5026,7,0.14,"2,133",0.03,965.81,922.83,371.77,64,,,,,
MEN5027,7,0.12,"7,500",0.01,701.14,625.00,256.94,75,,,,,
MEN5028,7,0.14,223,0.30,648.41,709.00,358.86,67,,,,,
MEN5029,7,0.19,393,0.15,641.68,625.00,325.59,59,,,,,
MEN5030,7,0.07,167,0.33,725.52,590.00,257.44,55,,,,,
MEN5031,7,0.29,580,0.10,621.07,714.00,279.89,58,,,,,
MEN5032,7,0.18,337,0.19,773.51,802.72,365.52,64,,,,,
NW001,7,0.13,"2,633",0.03,534.25,535.33,242.41,79,,,,,
NW002,7,0.14,295,0.21,498.90,455.00,228.59,62,,,,,
NW003,7,0.08,917,0.06,588.60,495.00,207.50,55,,,,,
NW004,7,0.16,"3,200",0.02,535.43,470.48,243.80,64,,,,,
NW005,7,0.03,121,0.52,657.00,579.00,286.59,63,,,,,
NW006,7,0.17,689,0.09,543.18,496.00,192.22,62,,,,,
NW008,7,0.29,252,0.27,493.83,558.00,258.75,68,,,,,
NW009,7,0.20,971,0.07,608.83,560.00,284.92,68,,,,,
NW012,7,0.22,883,0.06,489.03,507.78,269.36,53,,,,,
NW013,7,0.13,786,0.07,508.78,475.00,211.94,55,,,,,
NW014,7,0.20,670,0.10,537.97,537.00,269.00,67,,,,,
NW015,7,0.24,467,0.12,515.61,517.00,233.26,56,,,,,
NW016,7,0.08,"3,400",0.02,602.12,471.65,247.03,68,,,,,
NW020,7,0.13,407,0.15,483.86,517.00,242.06,61,,,,,
NW022,7,0.02,"1,100",0.07,608.11,580.63,266.78,77,,,,,
NW024,7,0.25,533,0.12,505.32,488.89,240.91,64,,,,,
NW027,7,0.01,74,0.70,749.76,613.00,323.14,52,,,,,
NW028,7,0.22,197,0.33,531.92,539.00,290.64,65,,,,,
NW029,7,0.25,"8,000",0.01,415.93,455.00,173.68,80,,,,,
NW030,7,0.19,554,0.13,508.23,579.48,286.96,72,,,,,
NW031,7,0.03,750,0.08,744.53,582.00,239.97,60,,,,,
NW032,7,0.25,267,0.24,487.89,496.00,251.33,64,,,,,
NW034,7,0.16,"1,750",0.04,555.05,570.07,239.86,70,,,,,
NW035,7,0.02,106,0.63,660.01,582.00,261.17,67,,,,,
NW036,7,0.16,"1,450",0.04,608.17,539.00,217.45,58,,,,,
NW037,7,0.21,"1,833",0.03,382.28,450.00,211.42,55,,,,,
NW038,7,0.19,493,0.14,568.85,517.00,236.93,69,,,,,
NW039,7,0.29,"1,140",0.00,400.59,495.00,237.59,57,,,,,
PJ0096,7,0.21,"1,580",0.00,"1,091.81","1,099.00",539.27,79,,,,,
PJNE2014,7,0.19,"3,950",0.02,883.38,791.67,323.63,79,,,,,
PJNE2100,7,0.05,460,0.15,934.35,764.00,294.86,69,,,,,
PJNE2171,7,0.24,670,0.10,998.15,"1,099.00",581.23,67,,,,,
PJNE2199,7,0.08,282,0.22,907.65,764.00,325.27,62,,,,,
PJNE2270,7,0.17,675,0.08,"1,067.60","1,099.00",429.14,54,,,,,
PJNE3068,7,0.29,950,0.08,813.66,999.09,518.72,76,,,,,
PJNE3252,7,0.19,609,0.11,"1,048.08",925.00,498.29,67,,,,,
PJNE3291,7,0.12,"1,100",0.05,"1,003.91",869.00,368.46,55,,,,,
PJNE3363,7,0.25,252,0.23,730.95,764.00,345.59,58,,,,,
PJNE3364,7,0.04,"6,600",0.01,942.49,836.00,340.16,66,,,,,
PJNE3368,7,0.03,527,0.11,878.16,848.31,446.41,58,,,,,
PJNE3373,7,0.08,500,0.11,812.70,832.68,345.40,55,,,,,
PJNE3399,7,0.21,509,0.11,784.22,798.00,411.55,56,,,,,
PJNE3405,7,0.24,353,0.17,764.54,764.00,398.87,60,,,,,
PJNE3421,7,0.11,"1,033",0.06,"1,019.25",925.00,383.33,62,,,,,
PJNE3423,7,0.11,47,1.32,"1,039.68",869.00,357.61,62,,,,,
PJNE3439,7,0.12,857,0.07,864.22,925.00,457.41,60,,,,,
PJNE3440,7,0.20,585,0.13,871.99,925.00,404.15,76,,,,,
PJNE3568,7,0.24,"1,060",0.05,687.13,798.00,367.94,53,,,,,
PJNE3607,7,0.29,"1,460",0.05,744.43,869.00,424.94,73,,,,,
PSET058,7,0.14,840,0.10,"1,124.60","1,216.07",587.71,84,,,,,
PSET264,7,0.23,"1,080",0.05,"1,490.83","1,399.00",575.24,54,,,,,
PSET268,7,0.22,318,0.22,"1,231.05","1,399.00",665.01,70,,,,,
SAR 32.00,7,0.27,"1,100",0.07,773.66,772.00,356.66,77,,,,,
SAR 62.00,7,0.25,971,0.07,"1,591.76","1,770.00",822.23,68,,,,,
SAR 69.00,7,0.09,"3,600",0.02,"1,123.41",885.00,476.62,72,,,,,
SAR 76.00,7,0.06,"2,025",0.04,"1,075.74",920.00,492.26,81,,,,,
SAR 137.00,7,0.15,"1,540",0.00,0.00,0.00,0.00,77,,,,,
SET004,7,0.20,611,0.09,598.30,711.00,281.48,55,,,,,
SET014,7,0.14,200,0.32,924.01,819.00,363.54,64,,,,,
SET037,7,0.19,112,0.69,677.19,612.00,238.82,77,,,,,
SET043,7,0.11,"1,025",0.08,977.04,999.00,492.57,82,,,,,
SET044,7,0.11,"1,767",0.03,590.24,612.00,322.11,53,,,,,
SET048,7,0.14,309,0.22,667.96,648.00,268.93,68,,,,,
SET053,7,0.23,"2,033",0.03,655.08,617.93,274.72,61,,,,,
SET058,7,0.12,911,0.09,891.12,816.75,325.10,82,,,,,
SET062,7,0.18,627,0.11,693.48,685.00,284.92,69,,,,,
SET070,7,0.02,650,0.10,952.43,884.00,339.90,65,,,,,
SET073,7,0.09,198,0.41,787.54,824.00,431.95,81,,,,,
SET083,7,0.27,"2,000",0.03,644.45,662.00,255.06,60,,,,,
SET087,7,0.00,"1,167",0.06,952.05,881.00,373.13,70,,,,,
SET094,7,0.02,"1,120",0.00,"1,091.86",876.00,478.17,56,,,,,
SET098,7,0.24,407,0.14,790.34,759.00,319.07,57,,,,,
SET100,7,0.28,130,0.44,703.17,869.64,348.68,57,,,,,
SET110,7,0.26,"1,029",0.07,0.00,0.00,0.00,72,,,,,
SET116,7,0.12,775,0.08,560.41,591.00,313.93,62,,,,,
SET128,7,0.07,"1,086",0.07,"1,155.43",985.00,400.01,76,,,,,
SET130,7,0.22,"5,900",0.01,543.30,629.00,332.32,59,,,,,
SET131,7,0.01,494,0.16,862.14,666.00,321.32,79,,,,,
SET132,7,0.17,"6,400",0.01,603.22,629.00,260.70,64,,,,,
SET135,7,0.06,"1,867",0.03,736.09,646.00,267.73,56,,,,,
SET138,7,0.21,"3,450",0.02,799.18,803.00,410.35,69,,,,,
SET143,7,0.15,"1,240",0.00,487.77,517.00,226.48,62,,,,,
SET144,7,0.02,"1,380",0.05,"1,011.30",788.00,336.94,69,,,,,
SET145,7,0.11,"1,500",0.00,808.92,786.29,346.76,75,,,,,
SET152,7,0.12,"1,833",0.03,529.04,469.00,189.03,55,,,,,
SET154,7,0.18,186,0.37,596.14,657.68,359.34,69,,,,,
SET156,7,0.05,75,0.75,833.88,680.00,272.88,56,,,,,
SET158,7,0.01,221,0.28,857.38,791.00,388.56,62,,,,,
SET171,7,0.16,341,0.22,822.76,817.00,323.18,75,,,,,
SET172,7,0.18,"1,200",0.00,"1,036.33","1,112.00",501.32,60,,,,,
SET182,7,0.11,900,0.08,816.17,699.00,329.55,72,,,,,
SET183,7,0.12,76,0.80,762.57,759.00,295.22,61,,,,,
SET184,7,0.01,44,1.56,804.00,597.76,313.18,68,,,,,
SET185,7,0.02,871,0.07,997.99,747.62,336.68,61,,,,,
SET186,7,0.17,438,0.13,556.21,599.00,277.94,57,,,,,
SET187,7,0.16,812,0.08,736.77,693.45,309.32,65,,,,,
SET188,7,0.27,"5,800",0.01,524.63,665.00,363.70,58,,,,,
SET191,7,0.18,933,0.09,718.35,738.00,361.91,84,,,,,
SET192,7,0.16,500,0.13,707.43,648.00,260.33,65,,,,,
SET194,7,0.16,720,0.10,698.24,649.00,294.60,72,,,,,
SET196,7,0.26,"1,500",0.04,627.12,668.00,262.64,60,,,,,
SET197,7,0.29,275,0.28,616.67,755.99,324.90,77,,,,,
SET198,7,0.22,575,0.12,541.33,587.00,307.63,69,,,,,
SET199,7,0.18,555,0.11,510.30,573.03,241.30,61,,,,,
SET200,7,0.02,660,0.10,687.95,539.31,243.78,66,,,,,
SET201,7,0.28,"3,350",0.02,558.93,633.00,282.86,67,,,,,
SET203,7,0.00,"1,420",0.00,553.56,426.45,203.80,71,,,,,
SET204,7,0.23,443,0.14,583.14,666.00,282.92,62,,,,,
SET209,7,0.09,591,0.11,553.77,523.00,247.57,65,,,,,
SET210,7,0.03,712,0.08,650.88,575.00,305.18,57,,,,,
SET214,7,0.09,352,0.21,582.07,604.00,270.59,74,,,,,
SET217,7,0.28,736,0.11,598.74,711.14,272.07,81,,,,,
SET218,7,0.25,850,0.08,665.91,667.00,271.73,68,,,,,
SET219,7,0.14,800,0.09,768.37,655.00,346.37,72,,,,,
SET220,7,0.07,618,0.11,"1,373.07","1,199.00",471.75,68,,,,,
SET223,7,0.10,"1,340",0.05,705.34,648.00,299.24,67,,,,,
SET224,7,0.23,469,0.13,899.86,"1,101.68",495.19,61,,,,,
SET226,7,0.11,"1,140",0.00,965.49,799.00,323.92,57,,,,,
SET227,7,0.23,"1,900",0.03,493.30,607.50,292.92,57,,,,,
SET228,7,0.17,"6,700",0.01,881.24,769.00,415.79,67,,,,,
SET229,7,0.06,878,0.09,"1,032.01",899.00,443.22,79,,,,,
SET230,7,0.25,"3,740",0.05,729.88,832.00,344.04,187,,,,,
SET233,7,0.21,341,0.17,500.37,461.15,227.49,58,,,,,
SET235,7,0.25,108,0.65,395.44,498.10,271.14,70,,,,,
SET236,7,0.26,353,0.17,730.94,788.00,380.06,60,,,,,
SET238,7,0.28,212,0.32,408.71,457.00,183.97,68,,,,,
SET239,7,0.14,446,0.13,667.53,688.88,315.95,58,,,,,
SET240,7,0.16,"3,950",0.02,583.69,579.00,227.91,79,,,,,
SET241,7,0.08,"2,050",0.04,419.84,357.00,147.87,82,,,,,
SET242,7,0.21,175,0.32,578.14,561.00,275.52,56,,,,,
SET243,7,0.27,"1,060",0.00,397.91,519.00,197.40,53,,,,,
SET244,7,0.03,51,1.41,"1,033.16",773.00,379.56,72,,,,,
SET246,7,0.02,550,0.10,472.16,435.00,205.81,55,,,,,
SET247,7,0.26,"1,300",0.05,649.06,775.00,396.66,65,,,,,
SET248,7,0.27,314,0.22,510.30,612.00,289.53,69,,,,,
SET249,7,0.02,644,0.09,686.59,658.93,346.63,58,,,,,
SET250,7,0.24,778,0.09,560.74,675.00,351.01,70,,,,,
SET251,7,0.03,508,0.12,"1,027.20",759.00,353.15,61,,,,,
SET254,7,0.26,900,0.07,760.76,886.00,432.72,63,,,,,
SET257,7,0.16,856,0.09,460.77,503.09,227.04,77,,,,,
SET258,7,0.02,838,0.08,938.88,881.00,389.86,67,,,,,
SET260,7,0.01,"2,600",0.02,702.39,545.00,298.54,52,,,,,
SET262,7,0.27,656,0.09,623.41,633.00,310.41,59,,,,,
SET264,7,0.19,329,0.17,694.41,752.06,390.87,56,,,,,
SET265,7,0.03,"1,120",0.05,797.79,777.88,300.74,56,,,,,
SET266,7,0.07,"1,450",0.04,893.85,852.00,447.07,58,,,,,
SET267,7,0.28,35,1.52,669.34,869.00,416.70,53,,,,,
SET268,7,0.24,44,1.32,567.25,687.16,367.97,58,,,,,
SET269,7,0.21,300,0.18,774.37,816.15,310.57,54,,,,,
SET270,7,0.17,"1,240",0.00,532.95,568.00,263.91,62,,,,,
SET272,7,0.11,289,0.18,933.13,852.00,458.88,52,,,,,
SET273,7,0.18,381,0.16,571.46,612.00,258.57,61,,,,,
SET274,7,0.02,400,0.21,960.99,711.00,365.68,84,,,,,
SET275,7,0.10,670,0.10,768.98,625.00,248.33,67,,,,,
SET276,7,0.24,228,0.25,"1,174.58","1,238.00",637.73,57,,,,,
SET277,7,0.16,91,0.75,"1,319.54","1,338.00",692.53,68,,,,,
SET278,7,0.10,589,0.09,"1,560.85","1,465.50",796.92,53,,,,,
SET279,7,0.24,"7,000",0.01,805.91,888.00,417.14,70,,,,,
SET280,7,0.22,"3,850",0.02,823.97,809.69,367.58,77,,,,,
SET281,7,0.07,95,0.65,553.00,492.21,265.22,62,,,,,
SET282,7,0.17,844,0.09,"1,151.11","1,027.43",429.63,76,,,,,
SET285,7,0.25,"3,250",0.02,514.39,496.84,234.98,65,,,,,
SET286,7,0.14,413,0.15,668.74,666.00,306.93,62,,,,,
SET287,7,0.24,586,0.14,624.79,659.66,313.38,82,,,,,
SET288,7,0.25,515,0.13,556.53,685.00,330.08,67,,,,,
SET289,7,0.22,933,0.06,479.68,549.00,249.72,56,,,,,
SET290,7,0.14,"6,200",0.01,854.84,832.00,435.64,62,,,,,
SET291,7,0.08,762,0.08,624.60,605.00,314.04,61,,,,,
SET293,7,0.06,"1,733",0.03,904.78,709.41,286.25,52,,,,,
SET295,7,0.17,224,0.25,733.07,799.00,310.94,56,,,,,
SET299,7,0.09,829,0.07,908.02,825.00,336.36,58,,,,,
SET300,7,0.29,"1,267",0.06,866.45,967.00,487.34,76,,,,,
SET302,7,0.16,"2,667",0.03,861.34,793.56,332.96,80,,,,,
SET304,7,0.09,900,0.09,"1,227.39","1,139.10",547.36,81,,,,,
SET305,7,0.02,690,0.10,"1,283.31",967.00,527.68,69,,,,,
SET306,7,0.21,829,0.07,657.10,666.00,348.62,58,,,,,
SET307,7,0.18,"1,129",0.07,726.53,736.00,315.22,79,,,,,
SET308,7,0.09,"1,233",0.06,679.93,696.00,304.84,74,,,,,
SET310,7,0.16,744,0.09,"1,011.54",993.05,541.61,67,,,,,
SET315,7,0.03,477,0.13,935.24,721.00,368.23,62,,,,,
SET316,7,0.08,415,0.13,"1,440.89","1,238.00",539.49,54,,,,,
SET317,7,0.26,170,0.33,"1,190.04","1,199.00",655.43,56,,,,,
SET318,7,0.23,77,1.00,"1,084.76","1,152.00",613.21,77,,,,,
SET319,7,0.06,115,0.54,916.38,893.18,369.79,62,,,,,
SET320,7,0.02,244,0.27,865.44,837.25,435.07,66,,,,,
SET321,7,0.19,911,0.09,905.56,967.00,424.55,82,,,,,
SET322,7,0.20,446,0.13,"1,137.95","1,099.00",559.95,58,,,,,
SET323,7,0.20,90,0.69,"1,050.11",989.49,527.49,62,,,,,
SET324,7,0.22,"1,040",0.00,529.07,588.02,299.10,52,,,,,
SET325,7,0.13,"1,029",0.07,702.16,659.66,281.82,72,,,,,
SET326,7,0.03,383,0.18,773.54,666.00,269.42,69,,,,,
SET327,7,0.14,373,0.15,"1,025.54",999.00,408.45,56,,,,,
SET328,7,0.25,491,0.11,424.55,500.51,241.49,54,,,,,
SET329,7,0.27,564,0.11,528.61,659.66,287.89,62,,,,,
SET330,7,0.24,"3,100",0.02,476.18,560.00,288.49,62,,,,,
SET331,7,0.30,627,0.11,477.08,637.34,318.77,69,,,,,
SET332,7,0.22,429,0.14,479.33,549.00,218.29,60,,,,,
SET333,7,0.12,"1,140",0.05,896.25,967.00,529.71,57,,,,,
SET335,7,0.20,862,0.08,783.05,771.00,332.63,69,,,,,
SET336,7,0.21,580,0.10,763.84,833.00,428.71,58,,,,,
SET337,7,0.23,206,0.31,935.85,874.00,476.76,64,,,,,
SET338,7,0.10,226,0.31,"1,005.01",999.00,467.95,70,,,,,
SET339,7,0.05,162,0.37,818.79,736.00,382.10,60,,,,,
SET340,7,0.20,"1,600",0.04,746.11,793.56,357.80,64,,,,,
SET341,7,0.03,711,0.09,875.31,857.00,409.95,64,,,,,
SET342,7,0.13,762,0.08,993.68,850.00,338.51,61,,,,,
SET343,7,0.28,300,0.17,649.45,850.00,349.38,51,,,,,
SET344,7,0.28,"5,800",0.01,870.32,876.53,431.15,58,,,,,
SET345,7,0.25,"1,140",0.00,620.74,607.57,307.37,57,,,,,
SET346,7,0.24,"1,625",0.04,727.91,774.00,375.74,65,,,,,
SET347,7,0.18,281,0.21,851.29,837.05,376.38,59,,,,,
SET348,7,0.06,195,0.39,"1,070.39",890.44,449.16,76,,,,,
SET349,7,0.08,610,0.10,"1,211.53","1,110.86",493.10,61,,,,,
SET351,7,0.29,814,0.07,529.97,584.74,266.73,57,,,,,
SET352,7,0.03,328,0.25,502.38,486.00,265.47,82,,,,,
SET353,7,0.14,"1,500",0.00,783.22,852.00,405.43,75,,,,,
SET355,7,0.00,730,0.10,"1,487.13","1,229.00",614.43,73,,,,,
SET356,7,0.05,406,0.16,"1,171.05",992.20,385.73,65,,,,,
SET357,7,0.25,"4,250",0.02,779.82,764.12,331.91,85,,,,,
SET358,7,0.15,971,0.07,"1,364.21","1,477.00",620.62,68,,,,,
SET359,7,0.29,"3,050",0.02,853.99,899.00,473.04,61,,,,,
SET360,7,0.13,"5,500",0.01,"1,237.78","1,266.32",509.52,55,,,,,
SET361,7,0.25,750,0.08,"1,315.93","1,477.00",689.96,60,,,,,
SET363,7,0.24,305,0.22,"1,006.43","1,140.79",453.95,67,,,,,
SET364,7,0.22,493,0.15,"1,241.99","1,338.00",553.96,74,,,,,
SET365,7,0.13,"3,200",0.02,"1,246.16","1,299.00",620.55,64,,,,,
SET366,7,0.04,700,0.12,"1,632.36","1,386.64",757.36,84,,,,,
SET369,7,0.07,"2,500",0.03,"1,731.17","1,399.00",705.55,75,,,,,
SET372,7,0.06,"3,250",0.02,755.22,667.00,313.19,65,,,,,
SET374,7,0.21,315,0.20,642.25,665.43,294.33,63,,,,,
SET375,7,0.09,418,0.17,808.28,659.37,333.75,71,,,,,
SET376,7,0.03,600,0.14,691.17,549.33,289.12,84,,,,,
SET377,7,0.19,"1,500",0.04,"1,047.40","1,058.46",431.92,60,,,,,
SET378,7,0.23,443,0.14,"1,134.35","1,292.04",494.40,62,,,,,
SET380,7,0.09,"1,200",0.06,"1,467.50","1,186.00",546.31,72,,,,,
SET383,7,0.12,"4,250",0.02,656.79,596.15,310.48,85,,,,,
SET384,7,0.22,66,0.95,553.13,629.00,316.83,63,,,,,
SET385,7,0.08,413,0.15,662.12,629.00,343.98,62,,,,,
SET386,7,0.26,"1,060",0.05,587.68,596.62,235.41,53,,,,,
SET388,7,0.11,"1,050",0.08,"1,066.07","1,124.25",595.83,84,,,,,
SET389,7,0.13,450,0.12,782.15,643.43,290.82,54,,,,,
SET390,7,0.14,176,0.34,831.05,882.00,444.01,60,,,,,
SET392,7,0.01,"3,600",0.02,"1,044.70",794.24,362.01,72,,,,,
SET393,7,0.27,738,0.08,943.74,"1,088.05",477.93,59,,,,,
SET394,7,0.18,542,0.12,"1,069.06","1,066.64",436.20,65,,,,,
SET395,7,0.23,575,0.12,"1,006.09",962.00,495.34,69,,,,,
SET396,7,0.07,"3,150",0.02,"1,083.15",975.02,534.44,63,,,,,
SET397,7,0.22,"6,700",0.01,943.97,977.46,514.86,67,,,,,
SET398,7,0.00,500,0.11,"1,226.84","1,149.53",456.36,55,,,,,
SET400,7,0.16,"1,620",0.05,841.71,953.57,382.80,81,,,,,
SET401,7,0.21,778,0.09,896.29,999.00,442.88,70,,,,,
SET402,7,0.17,473,0.15,"1,045.79",978.09,438.62,71,,,,,
SET403,7,0.07,"1,080",0.00,"1,014.96",999.00,447.46,54,,,,,
SET404,7,0.03,141,0.39,"1,267.49","1,199.00",533.36,55,,,,,
SET405,7,0.00,"1,160",0.00,920.45,771.00,336.88,58,,,,,
SET408,7,0.10,252,0.29,573.39,499.00,259.57,73,,,,,
SET410,7,0.12,158,0.36,649.40,568.00,284.24,57,,,,,
SET413,7,0.01,412,0.16,794.06,721.00,284.47,66,,,,,
SET414,7,0.17,"1,200",0.06,893.73,999.00,385.02,72,,,,,
SET415,7,0.06,900,0.07,"1,295.09",999.00,431.42,63,,,,,
SET433,7,0.28,886,0.07,460.15,560.00,214.32,62,,,,,
SET435,7,0.18,"2,400",0.03,"1,547.17","1,399.00",590.43,72,,,,,
SET436,7,0.19,"2,200",0.03,"1,532.32","1,399.00",725.33,66,,,,,
AN202,8,0.28,"2,167",0.03,286.15,301.00,116.90,65,,,,,
AN203,8,0.04,265,0.26,320.48,301.00,161.53,69,,,,,
AN207,8,0.12,957,0.07,379.03,322.00,155.37,67,,,,,
AN208,8,0.07,590,0.10,369.29,301.00,157.57,59,,,,,
AN211,8,0.01,986,0.07,625.21,501.67,209.41,69,,,,,
AN213,8,0.04,"5,800",0.01,337.51,301.00,162.58,58,,,,,
BL009,8,0.27,410,0.20,286.75,344.00,188.00,82,,,,,
BL013,8,0.14,333,0.18,354.26,377.00,180.51,60,,,,,
BL021,8,0.14,767,0.09,441.59,418.00,193.03,69,,,,,
BL024,8,0.28,406,0.16,350.55,388.00,155.89,65,,,,,
BL035,8,0.10,750,0.08,398.94,377.00,193.74,60,,,,,
BL036,8,0.07,"1,575",0.04,472.85,418.00,212.93,63,,,,,
BL041,8,0.27,342,0.24,333.44,388.00,206.11,82,,,,,
BL057,8,0.28,388,0.16,339.05,369.52,191.71,62,,,,,
BL075,8,0.04,"2,133",0.03,571.52,436.00,229.96,64,,,,,
BL090,8,0.27,"1,300",0.05,0.00,0.00,0.00,65,,,,,
BL098,8,0.03,348,0.23,345.54,301.00,115.01,80,,,,,
BL103,8,0.28,181,0.37,394.96,499.00,249.75,67,,,,,
